Date,dxy_ret_1,dxy_ret_5,dxy_z20,us10y_ret_1,us10y_ret_5,us10y_z20,vix_ret_1,vix_ret_5,vix_z20,gold_ret_1,gold_ret_5,gold_z20,sp500_ret_1,sp500_ret_5,sp500_z20,vix_level,vix_pctile_60,dxy_trend_5v20
2016-02-03,-0.0013131035698784599,-0.00493154046658173,-0.3917391711731892,-0.051881993957920036,-0.06519558574089468,-2.2091253626239817,0.10010010239350309,-0.02311113145616317,-0.8264991572388608,-0.0005319403962680269,0.004992509494539332,1.6774508882873842,-0.018743090830274922,-0.0003151744742405649,-0.1331390460143923,21.979999542236328,,0.0016339773828105697
2016-02-04,-0.015980598636215815,-0.016279075687681166,-3.182380254415391,0.00912021432091148,-0.05996995997284338,-1.79428698204695,-0.015013645613228266,-0.06317615548514166,-1.0131276255776291,0.012419053839795025,0.022578688104493372,2.1480790530058105,0.004992038934619414,0.015709434075287243,0.35083238191013255,21.649999618530273,,0.06362391749339791
2016-02-05,-0.008428406692443047,-0.020708566351528512,-3.2034336419369094,-0.009037787759557436,-0.0609572043458001,-1.7867728356930932,0.008776006346669751,-0.025869755652647153,-0.8516868767598563,0.014281894383995741,0.03764790329790091,2.43131310209856,0.0015267325638141926,0.01166707123379429,0.5496636268328892,21.84000015258789,,0.02143346711068672
2016-02-08,0.005804888063726699,-0.025901032177953587,-2.0544141699462557,-0.008583644600263507,-0.04298288189168287,-1.7542138244043148,0.07051277460711147,0.15742565731291602,-0.13769668052208425,0.00017283452523075837,0.03708350368031477,2.0291247588267063,-0.018481246310869337,-0.031021905387579984,-0.8182359541097347,23.3799991607666,,-0.05492547249658708
2016-02-09,-0.004740792438006403,-0.02454545762803817,-2.1392076537067095,-0.06114720360043013,-0.11749743193716378,-2.5436632478709145,0.11206163102135425,0.30130133111553925,0.9544143944020407,0.03463462937881623,0.06206223821687096,2.730144090439108,-0.014153935656373462,-0.04431316361939874,-1.6693807687641782,26.0,,-0.0008414954380061568
2016-02-10,-0.005177591400849946,-0.028320046262511167,-2.1640833117903004,-0.003458237413371479,-0.07242488903271316,-2.179586909753174,0.020769265981820828,0.20746139528022312,1.0727626276648277,0.0006677742228144989,0.06333708795450965,2.243505249291779,-0.0006636203533073592,-0.026704816832633926,-1.5616804628158218,26.540000915527344,,-0.0024320892582614384
2016-02-11,-0.001873636991231109,-0.014389983684905738,-1.9525046691060894,-0.013880815391553614,-0.0935672488676702,-2.0276405693995034,-0.009419743458024432,0.21431877038120994,0.9295676648254322,-0.0033369484966521146,0.04678866210387045,1.8291490794557639,-0.00018895027740828407,-0.03172240070270549,-1.414805431248665,26.290000915527344,,-0.005021798728750193
2016-02-12,-0.0034414624377431258,-0.00943302218922415,-1.8794186478900448,-0.03577711904644876,-0.11802570482333974,-2.1517386361255664,0.07036890109153449,0.28846150151304095,1.5021503822490851,0.044530070659167365,0.07800626359068308,2.557861695260657,-0.012301161792504733,-0.0450912304257004,-1.9306564784708686,28.139999389648438,,0.007774289999491479
2016-02-16,0.0043952052016567045,-0.010821348403307618,-1.3996112916612904,0.06326032175485352,-0.05411256556188215,-1.1959564273917498,-0.09737028537840331,0.08639865398940572,0.489418489920506,-0.007051886093404791,0.07021931536460091,1.990347586240382,0.019518049565855122,-0.008122134589325536,-0.6759628073106649,25.399999618530273,,-0.03279737441159114
2016-02-17,0.009272758475936671,0.0031065864420198874,-0.7115680085581209,0.017162454775658365,0.024783851573098925,-0.8706786469616691,-0.05078736328947053,-0.0726922842172476,0.03777549625873952,-0.025179526903889582,0.008347942062102653,1.2138664425456127,0.01651665412216241,0.02273611014148358,0.33750455457504513,24.110000610351562,,-0.04325720593766347
2016-02-18,-0.0008258679548505121,0.007494547964924214,-0.692514694676028,0.023059622412285208,0.05205323008572238,-0.479291770080763,-0.07465786390881946,-0.15938211392864643,-0.6298874793516268,0.002649185451773839,0.010344560706738948,1.1583159794381699,0.01648043921048603,0.0402816024776147,1.2552381416905447,22.309999465942383,,0.011623887739176775
